Outcome,Subject,Condition,EffectScale,UnexpectednessSD_Symmetric,UnexpectednessSD_Directional,LogEffect_Symmetric,LogEffect_Directional,DeltaLogEffect,TransformedEffect_Symmetric,TransformedEffect_Directional
RT,VP0941,Congruent,PercentRTChange,0.114067344764657,0.0662590294823766,0.0420011026816592,0.0587355175791206,0.0167344148974614,4.28956287320115,6.04947214343268
RT,VP0942,Congruent,PercentRTChange,0.117914461615525,0.109029115552256,0.0532759243317704,0.0431806701305925,-0.0100952542011778,5.47206280573744,4.41265202853836
RT,VP0943,Congruent,PercentRTChange,0.0370788097537291,0.104133842099208,0.0385256863877335,0.0485670274005704,0.0100413410128369,3.92774232979918,4.97657325305103
RT,VP0944,Congruent,PercentRTChange,0.0909058086095193,0.0878471643100996,0.0481427911872915,0.047881513009991,-0.000261278177300511,4.93204783444647,4.90463496159654
RT,VP0945,Congruent,PercentRTChange,0.0874882038080234,0.125182121154926,0.0419338223741098,0.0549542173907849,0.0130203950166751,4.28254647537218,5.64922445966753
RT,VP0946,Congruent,PercentRTChange,0.0886304177487133,0.0738937375949824,0.0900220521747504,0.096194478269069,0.00617242609431856,9.41984128937716,10.0973158529099
RT,VP0947,Congruent,PercentRTChange,0.115213490836096,0.122426333441114,0.102750320037219,0.0976765868626408,-0.00507373317457804,10.8214675531094,10.2606130130347
RT,VP0948,Congruent,PercentRTChange,0.092877678281974,0.080559817442321,0.0692122701427864,0.067348221812857,-0.00186404832992935,7.16636672058717,6.96678950225618
RT,VP0949,Congruent,PercentRTChange,0.0845126592411801,0.000190807008097069,0.0270707833897536,0.0199569518875023,-0.00711383150225133,2.74405259128578,2.01574232299744
RT,VP0950,Congruent,PercentRTChange,0.117031458118032,0.126501035454748,0.0579901140771651,0.0653485191983999,0.00735840512123484,5.97045195013965,6.75310146110388
RT,VP0951,Congruent,PercentRTChange,0.100967075742717,0.119703105510696,0.0386932632672447,0.0399579089797913,0.00126464571254652,3.94515967588496,4.07669663270236
RT,VP0952,Congruent,PercentRTChange,0.119081655932935,0.124715773849447,0.0189258152008138,0.022195640890121,0.00326982568930723,1.91060436358759,2.24437967190019
RT,VP0953,Congruent,PercentRTChange,0.121637518208291,0.119647033082136,0.0430786454133056,0.0371941791028308,-0.00588446631047478,4.40199990063339,3.78945387026031
RT,VP0954,Congruent,PercentRTChange,0.114199026876907,0.116598464637052,0.0431963175547458,0.0434045221398637,0.000208204585117916,4.41428583037398,4.43602762672797
RT,VP0955,Congruent,PercentRTChange,0.0993705139487738,0.122722929283436,0.040346880909611,0.0514038969554879,0.011057016045877,4.11718742062028,5.27480091417125
RT,VP0956,Congruent,PercentRTChange,0.103674928183552,0.118205074510748,0.0624863248059043,0.0648085655850542,0.00232224077914985,6.44799018490556,6.69547529736183
RT,VP0957,Congruent,PercentRTChange,0.109601480737526,0.107550760468491,0.0330346202488503,0.0451663753867223,0.012131755137872,3.35863216375676,4.62019076766624
RT,VP0958,Congruent,PercentRTChange,0.11449155766975,0.104093761366106,0.056132919991795,0.0620961198783292,0.00596319988653422,5.7738268955142,6.40646175743038
RT,VP0959,Congruent,PercentRTChange,0.116879730795556,0.121360190737388,0.0512710853999311,0.045352945924916,-0.00591813947501515,5.26082013252613,4.63971163391632
RT,VP0960,Congruent,PercentRTChange,0.0839208023512518,0.0907266675729799,0.0480063549595041,0.0508320761467145,0.00282572118721037,4.91773227826837,5.21461980041544
RT,VP0961,Congruent,PercentRTChange,0.118954527639403,0.052689272268063,0.0239366493428263,0.0243189705092434,0.000382321166417048,2.42254304811982,2.46170884072408
RT,VP0962,Congruent,PercentRTChange,0.0997373535316084,0.0956973921267437,0.0643116575252513,0.0614806818644561,-0.00283097566079529,6.64247062605692,6.34099532327559
RT,VP0963,Congruent,PercentRTChange,0.0944648901336373,0.000181292313201175,0.0159790161438696,-0.00230951438637865,-0.0182885305302482,1.61073633316606,-0.230684950994642
RT,VP0964,Congruent,PercentRTChange,0.123816469228696,0.13020170561323,0.049734628603476,0.0458614325771157,-0.00387319602636025,5.09921561100743,4.69293306061802
RT,VP0965,Congruent,PercentRTChange,0.0949891010269031,0.106386422460808,0.0385076776824115,0.0417272403667959,0.00321956268438439,3.92587074256525,4.26100580262783
RT,VP0966,Congruent,PercentRTChange,0.122812277159333,0.12226907597739,0.0363693973606556,0.0309209624945258,-0.00544843486612983,3.70388551613665,3.14039810670852
RT,VP0967,Congruent,PercentRTChange,0.111773922039198,0.11950526893631,0.0705738749770454,0.0682656376474951,-0.00230823732955023,7.31238435017973,7.06496755689094
RT,VP0968,Congruent,PercentRTChange,0.0698776580004715,0.0871919836661844,0.0512455550378529,0.0481452858587421,-0.00310026917911079,5.25813281997969,4.93230960575697
RT,VP0969,Congruent,PercentRTChange,0.106927211289429,0.119216546467634,0.0376817726063618,0.0385198409009124,0.000838068294550534,3.8400732735457,3.92713482332663
RT,VP0970,Congruent,PercentRTChange,0.00723962341390726,0.0246184292152039,0.0903477592140567,0.110633412595893,0.0202856533818358,9.45548590646112,11.6985359028315
RT,VP0971,Congruent,PercentRTChange,0.000276181120078117,0.119046750498363,0.0321438484899224,0.0310321162571857,-0.00111173223273672,3.26660420722138,3.15186318722196
RT,VP0972,Congruent,PercentRTChange,0.0206789358669062,0.124300609931026,0.0482837553878228,0.0554366601943092,0.00715290480648639,4.94684053927597,5.70020646466789
RT,VP0973,Congruent,PercentRTChange,0.115645115463942,0.11920466535929,0.0720823230196093,0.0610248091674536,-0.0110575138521557,7.47438165783885,6.29252841514507
RT,VP0974,Congruent,PercentRTChange,0.114463912224647,0.112999450048269,0.0235806078471938,0.018442504561919,-0.00513810328527481,2.38608286376094,1.86136178497209
RT,VP0975,Congruent,PercentRTChange,0.101872227231846,0.102074221261368,0.0104599341283797,-0.00220859855439966,-0.0126685326827793,1.05148304764706,-0.220616139517804
RT,VP0976,Congruent,PercentRTChange,0.119240612468538,0.0869415308331068,0.042543059514079,0.041612856601088,-0.000930202912991063,4.3460986329372,4.24908071819865
RT,VP0977,Congruent,PercentRTChange,0.099165933952608,0.117408138890665,0.0348554993925557,0.0379433312027233,0.00308783181016754,3.54700719341898,3.86723708966714
RT,VP0978,Congruent,PercentRTChange,0.121785033213753,0.0957473728587472,0.0721626115256826,0.0659942651622275,-0.00616834636345506,7.48301096179564,6.82205910766323
RT,VP0979,Congruent,PercentRTChange,0.113242542199311,0.12158449163483,0.0307573134792801,0.0379141609696549,0.00715684749037473,3.12352066315249,3.86420730234307
RT,VP0980,Congruent,PercentRTChange,0.115987735273353,0.124752952957983,0.0519627662897924,0.0534723842312347,0.00150961794144235,5.33365221563926,5.4927858721517
RT,VP0981,Congruent,PercentRTChange,0.0899677173148816,0.0666446931164739,0.0940497259337646,0.0983203079561978,0.00427058202243316,9.86143741845451,10.3316129450449
RT,VP0982,Congruent,PercentRTChange,0.104695284878601,0.113392830912867,0.0366916707913873,0.0326518503248602,-0.00403982046652707,3.73731190903197,3.31907715869579
RT,VP0983,Congruent,PercentRTChange,0.122584561456277,0.0860256214834488,0.00300597820540665,0.0108174177501433,0.00781143954473666,0.301050068825193,1.08761375547488
RT,VP0984,Congruent,PercentRTChange,0.114667037194215,0.0741303419983892,0.0214992131438367,-0.0312259699541553,-0.052725183097992,2.17319863809549,-3.07434745247565
RT,VP0985,Congruent,PercentRTChange,0.111232937979263,0.116588796531133,0.0330346761136414,0.0388061207318443,0.00577144461820291,3.35863793786531,3.95689132505299
RT,VP0986,Congruent,PercentRTChange,0.105804681561479,0.124540137326817,0.0534069299230108,0.0546409070101101,0.00123397708709934,5.48588114080448,5.61612864583583
RT,VP0987,Congruent,PercentRTChange,0.105855333429347,0.119835667153096,0.0585019587611853,0.0646247461199491,0.00612278735876378,6.02470624633562,6.67586439465158
RT,VP0988,Congruent,PercentRTChange,0.0971444028345995,0.113218348191795,0.0842807431758934,0.0893207373813826,0.00503999420548926,8.79342810643555,9.34313043836441
RT,VP0989,Congruent,PercentRTChange,0.101481704331066,0.105054525230544,0.0351070880773438,0.0296023022866215,-0.00550478579072233,3.57306172614791,3.00448060209544
RT,VP0990,Congruent,PercentRTChange,0.0811986793163762,0.0941083201423119,0.0200576715358565,0.0101094557738756,-0.0099482157619809,2.02601783015486,1.01607289575667
RT,VP0991,Congruent,PercentRTChange,0.121835736968127,0.131823672201426,0.0405943401191805,0.0449503430219547,0.00435600290277421,4.14295536564815,4.59759186158772
RT,VP0992,Congruent,PercentRTChange,0.112228137955062,0.103176986354216,0.033433517249619,0.0183080746326042,-0.0151254426170147,3.39986983637559,1.84766948965518
RT,VP0993,Congruent,PercentRTChange,0.00027585224845691,0.108941263225687,0.00267724034092967,0.012320797997332,0.00964355765640229,0.268082734923136,1.23970117119356
RT,VP0994,Congruent,PercentRTChange,0.0803134230343164,0.100103046652335,0.0575533755849035,0.0534362787513875,-0.00411709683351597,5.92418067968861,5.48897707325702
RT,VP0995,Congruent,PercentRTChange,0.0903769632609497,0.0930763054871189,0.0291274968346522,0.021633002557438,-0.00749449427721413,2.95558512196714,2.1868692448979
RT,VP0996,Congruent,PercentRTChange,0.018552070408002,0.119929879772622,0.0489053348548456,0.0527796361968321,0.00387430134198652,5.01209361837021,5.41973125923643
RT,VP0997,Congruent,PercentRTChange,0.109368712553297,0.116678972304474,0.0771435178210863,0.0657457363499037,-0.0113977814711826,8.01970928016282,6.79551404692607
RT,VP0998,Congruent,PercentRTChange,0.0780833882009454,0.11540191885306,0.0687140401036738,0.0757722373182887,0.0070581972146149,7.11298651641925,7.87168547318475
RT,VP0999,Congruent,PercentRTChange,0.104701413914645,0.0991956136896811,0.0400894642052288,0.0412790237547765,0.00118955954954777,4.09038936664627,4.21428475919732
RT,VP1000,Congruent,PercentRTChange,0.000275798128133167,0.112611000366668,0.0197631594836106,0.0267799211432802,0.00701676165966965,1.99597436256003,2.71417257103288
RT,VP0001,Incongruent,PercentRTChange,0.0835024892280635,0.0758441747568104,0.0261957583001252,0.0260703055180806,-0.000125452782044573,2.65418828995134,2.64131084421442
RT,VP0002,Incongruent,PercentRTChange,0.119885477689747,0.0961189379750682,0.0604016845846062,0.0466934772008366,-0.0137082073837696,6.22631555928812,4.78007850213316
RT,VP0003,Incongruent,PercentRTChange,0.116221428801728,0.0862809232972471,0.0165213586396254,0.023435477095103,0.00691411845547764,1.6658590998629,2.37122457277483
RT,VP0004,Incongruent,PercentRTChange,0.115236593103055,0.0755926824983589,0.0545399585950367,0.053482796917254,-0.00105716167778268,5.60546740316967,5.49388434112728
RT,VP0005,Incongruent,PercentRTChange,0.113164762385687,0.127314287834843,0.0301153628730934,0.0341699803452378,0.00405461747214448,3.05734170063592,3.4760480723885
RT,VP0006,Incongruent,PercentRTChange,0.11176620361857,0.115071243417458,0.0475026396351115,0.0484541119537602,0.000951472318648679,4.86489691682706,4.96472044557268
RT,VP0007,Incongruent,PercentRTChange,0.0944037754163439,0.0953830146663871,0.0252385452874841,0.0342798449857992,0.00904129969831513,2.55597337891269,3.4874170557299
RT,VP0008,Incongruent,PercentRTChange,0.120024582649031,0.000194326539765845,0.0066014027969853,0.0260399059907708,0.0194385031937855,0.662324008222193,2.63819064430884
RT,VP0009,Incongruent,PercentRTChange,0.109345587129842,0.111851139434454,0.0160919004235307,0.01353990552406,-0.00255199489947071,1.62220723537296,1.3631985158709
RT,VP0010,Incongruent,PercentRTChange,0.00143771793024583,0.0991563584366907,0.01980409203974,0.0300020708882322,0.0101979788484921,2.00014940395257,3.04566679118945
RT,VP0011,Incongruent,PercentRTChange,0.103029381540847,0.114913420608717,0.0635899027636772,0.0788790578515987,0.0152891550879215,6.56552868504279,8.20734458689783
RT,VP0012,Incongruent,PercentRTChange,0.121285955067578,0.110794188622175,0.0253380943183537,0.0313164350600524,0.00597834074169876,2.56618323485465,3.18119537112491
RT,VP0013,Incongruent,PercentRTChange,0.114634915556248,0.125291312332284,0.0231057543399373,0.028772672496697,0.00566691815675973,2.33747601469854,2.91906045494106
RT,VP0014,Incongruent,PercentRTChange,0.118593526712336,0.124781159813773,0.0051837147093778,0.0142218163193478,0.00903810160996995,0.51971734037668,1.43234274760344
RT,VP0015,Incongruent,PercentRTChange,0.0534825419638241,0.113684467735479,0.0417662459261158,0.0447240440009665,0.00295779807485068,4.26507264078855,4.57392420703624
RT,VP0016,Incongruent,PercentRTChange,0.106752561019029,0.128853234958535,0.0567496786659088,0.0579923985107777,0.00124271984486893,5.83908394260253,5.97069403287855
RT,VP0017,Incongruent,PercentRTChange,0.0926036642085618,0.123976461706416,0.0464513383685028,0.0485696236919014,0.00211828532339856,4.75471024771652,4.97684580317195
RT,VP0018,Incongruent,PercentRTChange,0.0985160537952339,0.0873138526027889,0.0325235155102048,0.0329381352568745,0.000414619746669752,3.3058185748654,3.34866008804737
RT,VP0019,Incongruent,PercentRTChange,0.0470154262572387,0.127399643977796,0.0360164390679508,0.0366039797328751,0.000587540664924301,3.6672888286901,3.72821547318734
RT,VP0020,Incongruent,PercentRTChange,0.108151322701947,0.121637126370869,0.0591712223332711,0.0540432588326443,-0.00512796350062682,6.09568847022626,5.55302621744358
RT,VP0021,Incongruent,PercentRTChange,0.106355375221645,0.112850122472398,0.0210118057942361,0.0148331714326501,-0.00617863436158602,2.12341080461074,1.49437288828627
RT,VP0022,Incongruent,PercentRTChange,0.115129149396381,0.111873891006597,0.0320630527549589,0.0294724903655786,-0.00259056238938024,3.25826104308784,2.99111026042609
RT,VP0023,Incongruent,PercentRTChange,0.128503821361834,0.000190333805070325,0.0370820102648257,0.00836230784911895,-0.0287197024157068,3.77781258072967,0.839736960966886
RT,VP0024,Incongruent,PercentRTChange,0.0894029127055215,0.0838977279815949,0.0293733130649384,0.0242700446487379,-0.00510326841620043,2.98089638662111,2.45669593608151
RT,VP0025,Incongruent,PercentRTChange,0.0912330527019385,0.101784243247473,0.0383171843393943,0.0446022670019595,0.00628508266256521,3.90607544151793,4.56119028373714
RT,VP0026,Incongruent,PercentRTChange,0.0636234976833177,0.0604912238612769,0.047806170464475,0.0607834562431541,0.0129772857786791,4.89673147710017,6.26687749816732
RT,VP0027,Incongruent,PercentRTChange,0.113263137199394,0.106432987331476,0.0514994763261132,0.0478805425892795,-0.00361893373683363,5.2848634942652,4.90453316001545
RT,VP0028,Incongruent,PercentRTChange,0.073287756165415,0.0733158030565925,0.0342604008862588,0.0480519147655617,0.0137915138793029,3.48540485565425,4.92251241869328
RT,VP0029,Incongruent,PercentRTChange,0.111150904560299,0.11190419577372,0.022010925162304,0.0278354113400439,0.00582448617773994,2.22549527107052,2.82264360823823
RT,VP0030,Incongruent,PercentRTChange,0.102534516846667,0.10424376953314,0.025104418678507,0.0338037143998451,0.0086992957213381,2.54221881642007,3.43815525966282
RT,VP0031,Incongruent,PercentRTChange,0.100122699245524,0.106428946154846,0.0117367141556354,0.0102615288888805,-0.00147518526675494,1.18058596340074,1.0314358927473
RT,VP0032,Incongruent,PercentRTChange,0.117795630805524,0.124274698475272,0.0199971515305068,0.0182991133929224,-0.00169803813758443,2.01984340185006,1.84675681236721
RT,VP0033,Incongruent,PercentRTChange,0.111513214390906,0.119698811170369,0.0161651248921103,0.0216776198506461,0.00551249495853581,1.62964873994045,2.19142864811839
RT,VP0034,Incongruent,PercentRTChange,0.0999600500495431,0.0776632920025348,0.0265333371025426,0.0450796348249887,0.0185462977224461,2.68884801776295,4.61111634711624
RT,VP0035,Incongruent,PercentRTChange,0.000275734147591211,0.0980951895947632,-0.0156169422891125,-0.00689356288699344,0.00872337940211905,-1.54956301749722,-0.686985678679763
RT,VP0036,Incongruent,PercentRTChange,0.116700403401896,0.131339336304454,0.0170391370823157,0.0192088978447017,0.00216976076238599,1.71851312044442,1.93945757063945
RT,VP0037,Incongruent,PercentRTChange,0.000276344251145502,0.0218293536295803,0.010649141641807,0.0196619249946374,0.00901278335283043,1.07060455639216,1.98564937484935
RT,VP0038,Incongruent,PercentRTChange,0.107822671006756,0.109661393574922,0.0170026425770033,0.0123793169175292,-0.00462332565947411,1.71480102136301,1.24562578253644
RT,VP0039,Incongruent,PercentRTChange,0.0928166909002052,0.0206842045259162,0.0168819306956186,0.0139293055056743,-0.00295262518994437,1.70252357739864,1.40267702947672
RT,VP0040,Incongruent,PercentRTChange,0.0273386383843623,0.00811147380218301,0.0384200173280458,0.057453016532649,0.0190329992046033,3.91676096319729,5.91355076271787
RT,VP0041,Incongruent,PercentRTChange,0.0638995382747053,0.12378394536091,0.0726244613769892,0.0835886460737748,0.0109641846967857,7.53266343953847,8.71815854004245
RT,VP0042,Incongruent,PercentRTChange,0.117490684869828,0.118785272497275,0.0243063970412956,0.0279957743539569,0.0036893773126613,2.46042054981124,2.83913387944521
