Outcome,Subject,Parameter,Symmetric,Directional,DirectionalMinusSymmetric
Error,VP0155,bCongruence,4.71978753106222,6.02785706006652,1.3080695290043
Error,VP0156,bCongruence,3.47257905217548,3.61363516181445,0.141056109638966
Error,VP0157,bCongruence,2.77721215797082,2.94843932208165,0.171227164110823
Error,VP0158,bCongruence,2.09378175010467,2.27926485027646,0.185483100171782
Error,VP0159,bCongruence,2.23394516128007,2.40561647724274,0.171671315962665
Error,VP0160,bCongruence,2.38874373065163,2.3967573194113,0.0080135887596704
Error,VP0161,bCongruence,2.70828273833968,2.97759564924175,0.269312910902063
Error,VP0162,bCongruence,2.47784316466644,2.74814167544749,0.270298510781054
Error,VP0163,bCongruence,1.35562893322205,1.43991952746261,0.0842905942405607
Error,VP0164,bCongruence,2.84994238098168,3.23769753739744,0.387755156415761
Error,VP0165,bCongruence,2.04003923067032,2.28850901707871,0.248469786408383
Error,VP0166,bCongruence,2.39063035782749,2.32500478585391,-0.0656255719735839
Error,VP0167,bCongruence,2.25070560919129,2.50499367393418,0.254288064742887
Error,VP0168,bCongruence,2.86081102078823,2.96614462798707,0.105333607198834
Error,VP0169,bCongruence,1.76406699367174,1.83382392799242,0.0697569343206714
Error,VP0170,bCongruence,2.01620836002381,1.94564604187858,-0.0705623181452326
Error,VP0171,bCongruence,2.73869469524859,2.86873065606635,0.130035960817765
Error,VP0172,bCongruence,3.89553904950232,3.82907781234795,-0.0664612371543671
Error,VP0173,bCongruence,1.49183550715623,1.65967825690588,0.167842749749646
Error,VP0174,bCongruence,1.95337892785144,2.01345021588199,0.0600712880305587
Error,VP0175,bCongruence,2.00625077790474,2.31925115245872,0.313000374553982
Error,VP0176,bCongruence,3.03053638967474,3.17799156743673,0.147455177761989
Error,VP0177,bCongruence,2.5694538575219,2.55737393706687,-0.0120799204550277
Error,VP0179,bCongruence,1.88989339139184,2.0127160070511,0.122822615659258
Error,VP0180,bCongruence,3.06043391526624,3.15274730846012,0.0923133931938742
Error,VP0181,bCongruence,0.59158831187994,0.571258216436905,-0.0203300954430352
Error,VP0182,bCongruence,1.86480405234332,2.29962523984011,0.434821187496798
Error,VP0183,bCongruence,2.6783947450238,2.55796060141223,-0.120434143611568
Error,VP0184,bCongruence,1.89448630228662,1.93222510839615,0.0377388061095296
Error,VP0185,bCongruence,1.1848830841306,1.32745555690416,0.142572472773557
Error,VP0186,bCongruence,2.86103586757909,2.74070560713732,-0.120330260441769
Error,VP0187,bCongruence,1.16295457640477,1.39870413709083,0.235749560686059
Error,VP0188,bCongruence,1.74198600502015,1.72837453166236,-0.013611473357791
Error,VP0189,bCongruence,2.65531767210875,2.79969888727769,0.144381215168938
Error,VP0190,bCongruence,3.93412345501557,4.68247655676701,0.748353101751432
Error,VP0191,bCongruence,2.08634262431734,2.34511810414744,0.258775479830101
Error,VP0192,bCongruence,1.42988377317795,1.43383922158667,0.00395544840872386
Error,VP0193,bCongruence,1.93892358458439,2.81037675432778,0.871453169743383
Error,VP0194,bCongruence,2.28591331394742,2.5030896832533,0.217176369305874
Error,VP0195,bCongruence,2.90574001767938,3.26343932171938,0.357699304040009
Error,VP0196,bCongruence,2.38942692413732,2.96955816561063,0.580131241473308
Error,VP0197,bCongruence,2.77964778185971,2.81470279863365,0.035055016773939
Error,VP0198,bCongruence,3.70534942241869,3.77182524984066,0.0664758274219697
Error,VP0199,bCongruence,1.91613391133937,1.93900309660871,0.0228691852693406
Error,VP0200,bCongruence,4.55391726705494,4.10010735119517,-0.453809915859765
Error,VP0201,bCongruence,1.67541850135226,1.85920752289744,0.183789021545185
Error,VP0202,bCongruence,1.29676457787261,1.25520737638054,-0.0415572014920695
Error,VP0203,bCongruence,1.63892182357883,1.72916822076643,0.0902463971876046
Error,VP0204,bCongruence,2.6965279774881,2.82774528109216,0.131217303604061
Error,VP0205,bCongruence,4.02474262835148,4.30619318545687,0.281450557105387
Error,VP0206,bCongruence,2.31058512326045,2.49107916183556,0.180494038575111
Error,VP0207,bCongruence,2.22001279431421,2.27121468041005,0.0512018860958454
Error,VP0208,bCongruence,2.75024883592673,2.78743053098794,0.0371816950612063
Error,VP0209,bCongruence,1.25544576221433,1.47579225365152,0.220346491437187
Error,VP0210,bCongruence,2.88850530823487,2.82082108894031,-0.0676842192945655
Error,VP0211,bCongruence,1.02827877009001,0.981132140676139,-0.0471466294138739
Error,VP0212,bCongruence,4.71915646127159,4.83177994298221,0.112623481710611
Error,VP0213,bCongruence,2.64860801375079,3.07537266884859,0.426764655097791
Error,VP0214,bCongruence,1.64211359171164,1.67461486739096,0.0325012756793228
Error,VP0215,bCongruence,1.9701428721624,2.52250153354598,0.55235866138358
Error,VP0216,bCongruence,0.877409210365027,0.710878104691768,-0.16653110567326
Error,VP0217,bCongruence,4.56201589359938,4.69672908472241,0.13471319112303
Error,VP0218,bCongruence,3.32756257061292,2.86806046416077,-0.459502106452147
Error,VP0219,bCongruence,0.945595908445054,1.15455185986262,0.208955951417561
Error,VP0220,bCongruence,2.57025418328903,2.89862712284736,0.328372939558321
Error,VP0221,bCongruence,3.44803269928761,3.52621702852621,0.0781843292386077
Error,VP0222,bCongruence,0.655538878997027,0.697230266536283,0.0416913875392566
Error,VP0223,bCongruence,2.65662865767117,2.74481169711125,0.0881830394400769
Error,VP0224,bCongruence,2.34625991728252,2.5736769142081,0.227416996925584
Error,VP0225,bCongruence,4.92328633792627,5.22084480198128,0.297558464055019
Error,VP0226,bCongruence,3.75040038331001,3.60478077248594,-0.145619610824067
Error,VP0227,bCongruence,2.53542878015818,2.72273560879574,0.187306828637555
Error,VP0228,bCongruence,2.52496975655593,2.62074683945113,0.0957770828951916
Error,VP0229,bCongruence,3.32650848680071,3.30777008073876,-0.018738406061944
Error,VP0230,bCongruence,2.8783438525798,3.52310708997995,0.644763237400148
Error,VP0231,bCongruence,5.97261371615522,4.74876067065464,-1.22385304550058
Error,VP0232,bCongruence,2.48122050280003,2.64546674923871,0.164246246438685
Error,VP0233,bCongruence,3.12135668190762,3.37292012492655,0.251563443018935
Error,VP0234,bCongruence,1.23471290855745,1.32086530137048,0.086152392813027
Error,VP0235,bCongruence,1.84336402929615,1.95503095321735,0.111666923921204
Error,VP0236,bCongruence,2.77409045678093,3.58591880647554,0.811828349694615
Error,VP0237,bCongruence,0.816274610617105,0.865457790299493,0.0491831796823871
Error,VP0238,bCongruence,4.17987565410447,5.08864721736244,0.908771563257972
Error,VP0239,bCongruence,3.3338824154581,3.58095377838429,0.247071362926193
Error,VP0240,bCongruence,2.70283551313409,2.66021133638196,-0.042624176752132
Error,VP0241,bCongruence,2.17479902555596,2.30608063031124,0.131281604755283
Error,VP0242,bCongruence,1.94192299344224,1.90937880506858,-0.0325441883736608
Error,VP0243,bCongruence,2.30361876354997,2.36299638577128,0.0593776222213114
Error,VP0244,bCongruence,2.32320283849223,2.35631449550026,0.0331116570080261
Error,VP0245,bCongruence,5.28217698310974,6.25003253323185,0.967855550122112
Error,VP0246,bCongruence,1.2137768898048,1.24752845974747,0.0337515699426694
Error,VP0247,bCongruence,2.07194523162795,2.20533187676113,0.133386645133179
Error,VP0248,bCongruence,1.41446779313412,1.31564170016801,-0.0988260929661047
Error,VP0249,bCongruence,2.75278014110886,4.08705879663998,1.33427865553112
Error,VP0250,bCongruence,1.41251171414716,1.69658764257402,0.284075928426857
Error,VP0251,bCongruence,1.3923698781315,1.92595408284904,0.53358420471754
Error,VP0252,bCongruence,2.98604228562742,3.36478033781523,0.378738052187814
Error,VP0253,bCongruence,1.90300579753667,2.06782022352422,0.164814425987549
Error,VP0254,bCongruence,1.72831409105123,1.95650236486764,0.228188273816414
Error,VP0255,bCongruence,3.13839769842691,3.02905368820403,-0.109344010222883
Error,VP0256,bCongruence,2.05963102438693,2.32028512647114,0.260654102084214
Error,VP0257,bCongruence,2.60877079722604,2.65496413794955,0.0461933407235158
Error,VP0258,bCongruence,1.55708781700815,2.1825709244719,0.625483107463751
Error,VP0259,bCongruence,2.00670570971631,2.5873265039776,0.580620794261289
Error,VP0260,bCongruence,1.1367126744459,1.13861502636313,0.0019023519172312
Error,VP0261,bCongruence,3.02579956633512,2.96977322547608,-0.0560263408590336
Error,VP0262,bCongruence,1.60307346096155,1.69206364527764,0.0889901843160901
Error,VP0263,bCongruence,3.52768336857245,3.17362280752912,-0.354060561043329
Error,VP0264,bCongruence,1.75125893228412,1.94618216413079,0.19492323184667
Error,VP0265,bCongruence,2.66818890128348,2.97154072310376,0.303351821820284
Error,VP0266,bCongruence,2.90702891620063,3.01019797237802,0.103169056177397
Error,VP0267,bCongruence,0.862490797936241,0.941345095923634,0.0788542979873929
Error,VP0268,bCongruence,2.06598170563849,2.30821369309894,0.242231987460455
Error,VP0269,bCongruence,1.72994683862485,2.0851637544209,0.355216915796052
Error,VP0270,bCongruence,2.46629342796889,2.40168738416677,-0.0646060438021228
Error,VP0271,bCongruence,1.711285138571,1.70973773140367,-0.00154740716733581
Error,VP0272,bCongruence,2.44153166860072,2.79823284644673,0.356701177846008
Error,VP0273,bCongruence,1.47750200509154,1.50319976661848,0.0256977615269391
Error,VP0274,bCongruence,1.05723929430443,1.0731276229001,0.0158883285956652
Error,VP0275,bCongruence,1.76347045744758,2.0484651025529,0.284994645105322
Error,VP0276,bCongruence,2.79272498938754,3.10831623948363,0.315591250096098
Error,VP0277,bCongruence,2.12534804681578,2.16107284754302,0.0357248007272482
Error,VP0278,bCongruence,2.01409677552817,2.44964292255807,0.435546147029909
Error,VP0279,bCongruence,3.30238581772381,3.36366623634677,0.0612804186229594
Error,VP0280,bCongruence,1.8396802832933,2.04970438946805,0.210024106174754
Error,VP0281,bCongruence,2.54042365454981,2.98721152774302,0.446787873193216
Error,VP0282,bCongruence,2.44378978585695,2.19814787142475,-0.245641914432196
Error,VP0283,bCongruence,0.627637034986877,0.660807084813754,0.0331700498268764
Error,VP0284,bCongruence,1.26464815075602,1.25944472602485,-0.0052034247311743
Error,VP0285,bCongruence,2.06762330984739,2.02018312755534,-0.0474401822920529
Error,VP0286,bCongruence,2.38330117044876,3.07263574695538,0.68933457650662
Error,VP0287,bCongruence,1.57802756946397,1.74752122139777,0.169493651933806
Error,VP0288,bCongruence,4.39966141478754,6.54518298392751,2.14552156913997
Error,VP0289,bCongruence,2.34921805230084,2.76242927355113,0.41321122125029
Error,VP0290,bCongruence,0.912096778769021,0.947709402633872,0.035612623864851
Error,VP0291,bCongruence,1.35731882063298,1.39970748885308,0.0423886682200998
Error,VP0292,bCongruence,3.52962565532285,3.63859332789788,0.108967672575023
Error,VP0293,bCongruence,2.49708125999146,2.86778467994622,0.370703419954768
Error,VP0294,bCongruence,4.26392648272452,5.00044793785613,0.736521455131611
Error,VP0295,bCongruence,2.89278982393997,2.95822658049211,0.0654367565521419
Error,VP0296,bCongruence,2.01848077863398,2.16137990952424,0.142899130890256
Error,VP0297,bCongruence,1.87004689981443,1.82385859766282,-0.046188302151605
Error,VP0298,bCongruence,4.32427935621884,3.60555505868024,-0.718724297538599
Error,VP0299,bCongruence,1.53949332943749,1.76647472634238,0.226981396904892
Error,VP0300,bCongruence,2.67823941877469,2.53514921373253,-0.143090205042158
Error,VP0301,bCongruence,1.1279077354391,1.33365012728732,0.205742391848213
Error,VP0302,bCongruence,1.03837989997025,1.12985137121829,0.0914714712480356
Error,VP0303,bCongruence,4.34615595840402,4.02437425404945,-0.321781704354567
Error,VP0304,bCongruence,1.90042233950455,2.056535713482,0.156113373977449
Error,VP0305,bCongruence,2.33773000899466,2.51137056726031,0.173640558265658
Error,VP0306,bCongruence,2.02000407111417,2.12868590238728,0.108681831273111
Error,VP0307,bCongruence,3.06335873719319,3.2571215540422,0.193762816849014
Error,VP0308,bCongruence,1.51557476441398,1.56432003842066,0.048745274006682
Error,VP0309,bCongruence,2.55826104650119,2.70056460634228,0.142303559841094
Error,VP0310,bCongruence,2.14262376405051,2.10252875082317,-0.0400950132273357
Error,VP0311,bCongruence,3.20273327897285,3.44287218241403,0.240138903441178
Error,VP0312,bCongruence,1.4874683804268,1.52620276286279,0.0387343824359909
Error,VP0313,bCongruence,0.889926453849482,0.966318606945787,0.0763921530963049
Error,VP0314,bCongruence,1.35627057799638,1.49308781321196,0.136817235215585
Error,VP0315,bCongruence,2.47783723873082,2.62859994630174,0.150762707570917
Error,VP0316,bCongruence,1.03992779298271,1.1713377560802,0.131409963097495
Error,VP0317,bCongruence,4.4159452662667,4.66749562793621,0.251550361669515
Error,VP0318,bCongruence,2.07402674571002,2.32334288566781,0.249316139957788
Error,VP0319,bCongruence,2.13690765464077,2.28265362732348,0.14574597268271
Error,VP0320,bCongruence,3.47007795583119,3.3974922374046,-0.0725857184265943
Error,VP0321,bCongruence,1.97698100045893,2.22263845333134,0.245657452872408
Error,VP0322,bCongruence,1.04721252316286,1.14730762066847,0.100095097505609
Error,VP0323,bCongruence,2.73854794140232,2.70237250999188,-0.0361754314104354
Error,VP0324,bCongruence,3.71802314273567,3.76620734964651,0.048184206910836
Error,VP0325,bCongruence,4.246809320528,4.50881917167718,0.262009851149185
Error,VP0326,bCongruence,2.31103812602219,2.5403894181746,0.229351292152411
Error,VP0327,bCongruence,1.87954785562991,2.29855838009861,0.4190105244687
Error,VP0328,bCongruence,2.72352503682825,2.6665297885224,-0.0569952483058458
Error,VP0329,bCongruence,0.548066090272407,0.569052983975762,0.0209868937033545
Error,VP0330,bCongruence,0.929134413466177,0.913271133151935,-0.0158632803142426
Error,VP0331,bCongruence,3.23817045477155,3.47127927224427,0.233108817472722
Error,VP0332,bCongruence,1.70048322926413,1.86676741066407,0.166284181399943
Error,VP0333,bCongruence,1.74922970964463,2.1891158255456,0.439886115900971
Error,VP0334,bCongruence,0.539004284765553,0.583902156950314,0.0448978721847608
Error,VP0335,bCongruence,2.05207906696792,2.08194295346941,0.0298638865014902
Error,VP0336,bCongruence,2.4734318964435,2.52016546368106,0.0467335672375602
Error,VP0337,bCongruence,4.32296410662452,4.7091270198838,0.386162913259275
Error,VP0338,bCongruence,1.51947317762481,1.71392939825291,0.194456220628095
Error,VP0339,bCongruence,2.48176222011948,2.14515744276566,-0.336604777353825
Error,VP0340,bCongruence,2.12517987295474,2.16750472806867,0.0423248551139221
Error,VP0341,bCongruence,2.94457971059274,2.81645193524179,-0.128127775350952
Error,VP0342,bCongruence,2.44247901225385,2.24445262756399,-0.198026384689864
Error,VP0343,bCongruence,2.98473153480477,3.11221753545705,0.127486000652278
Error,VP0344,bCongruence,2.51701110740315,2.58532020019267,0.0683090927895185
Error,VP0345,bCongruence,2.57361868632068,2.71790534506093,0.144286658740249
Error,VP0346,bCongruence,4.32872264205996,4.07410011697289,-0.25462252508707
Error,VP0347,bCongruence,0.42561134967119,0.465903822268369,0.0402924725971791
Error,VP0348,bCongruence,1.56803306029601,1.63251738337243,0.064484323076422
Error,VP0349,bCongruence,2.46227950063667,2.53652435062653,0.0742448499898503
Error,VP0350,bCongruence,1.50187662424898,1.76698067305237,0.265104048803387
Error,VP0351,bCongruence,2.00849005965305,2.07715748637352,0.0686674267204768
Error,VP0352,bCongruence,0.841568641324888,0.856419479412152,0.0148508380872638
Error,VP0353,bCongruence,1.80083213872011,1.80483954788803,0.00400740916791831
Error,VP0354,bCongruence,0.689806999670761,0.974788471605887,0.284981471935126
Error,VP0355,bCongruence,4.18697295927992,4.15367683796689,-0.0332961213130272
Error,VP0356,bCongruence,3.27483792983568,3.69688572126902,0.42204779143334
Error,VP0357,bCongruence,2.30204075655165,2.49256825486175,0.190527498310105
Error,VP0358,bCongruence,0.939337500002671,1.08314920685266,0.14381170684999
Error,VP0359,bCongruence,1.75484596178725,1.84202011779823,0.0871741560109789
Error,VP0360,bCongruence,2.76245538266446,2.42102006093278,-0.341435321731682
Error,VP0361,bCongruence,1.35976421966833,1.52119222131636,0.161428001648031
Error,VP0362,bCongruence,4.23794011890293,3.64151046046318,-0.596429658439752
Error,VP0363,bCongruence,4.77280750174655,3.93161876112278,-0.841188740623771
Error,VP0364,bCongruence,1.74534414727933,1.86646439475315,0.121120247473824
Error,VP0365,bCongruence,1.62782284223327,1.71217013740853,0.0843472951752544
Error,VP0366,bCongruence,1.91420994599447,2.05167169279003,0.137461746795564
Error,VP0367,bCongruence,2.04627865193574,2.07564631312388,0.029367661188147
Error,VP0368,bCongruence,1.50547471679195,1.72921738318403,0.223742666392085
Error,VP0369,bCongruence,1.01794216158109,1.084660187662,0.0667180260809128
Error,VP0370,bCongruence,2.68193910586555,2.95044067185811,0.268501565992564
Error,VP0371,bCongruence,2.17506348694091,2.37097496182531,0.195911474884397
Error,VP0372,bCongruence,1.14614465121565,1.23526325357192,0.0891186023562656
Error,VP0373,bCongruence,2.66815796395664,2.71592775958601,0.0477697956293741
Error,VP0374,bCongruence,3.28464720822348,3.94663045007768,0.661983241854195
Error,VP0375,bCongruence,1.55086496180524,1.58220446491765,0.0313395031124164
Error,VP0376,bCongruence,1.25644853110195,1.39527370940229,0.138825178300332
Error,VP0377,bCongruence,2.67883098458895,2.58977411229213,-0.0890568722968244
Error,VP0378,bCongruence,2.24386368815312,2.60229489527808,0.358431207124961
Error,VP0379,bCongruence,0.891850956951415,0.904405560148021,0.0125546031966065
Error,VP0380,bCongruence,1.58624431107003,1.821525136502,0.23528082543196
Error,VP0381,bCongruence,0.767829099310668,0.937234137192022,0.169405037881354
Error,VP0382,bCongruence,1.37592446068418,1.40615321025385,0.0302287495696654
Error,VP0383,bCongruence,3.57806294973024,4.19150637078504,0.613443421054798
Error,VP0384,bCongruence,1.53606671217952,1.66842409023484,0.132357378055325
Error,VP0385,bCongruence,4.35956327765097,4.66599302543209,0.306429747781128
Error,VP0386,bCongruence,1.79717385830081,1.85906505135162,0.0618911930508086
Error,VP0387,bCongruence,2.31545533432234,2.61853395648702,0.30307862216468
Error,VP0388,bCongruence,2.71154037500445,2.98288844471901,0.271348069714556
Error,VP0389,bCongruence,1.72654472639922,2.02159357259657,0.295048846197349
Error,VP0390,bCongruence,2.8985769334053,3.0656004190492,0.167023485643893
Error,VP0391,bCongruence,1.7650693226347,1.83506227036413,0.069992947729429
Error,VP0392,bCongruence,2.93843257454876,2.63299141797826,-0.305441156570504
Error,VP0393,bCongruence,1.67781672273714,1.77020616773589,0.092389444998747
Error,VP0394,bCongruence,1.82291798904049,1.94504549592529,0.122127506884808
Error,VP0395,bCongruence,3.32284452722663,3.65472239942548,0.331877872198853
Error,VP0396,bCongruence,2.13080183145975,2.27276589400996,0.14196406255021
Error,VP0397,bCongruence,0.593644592017821,0.605113393793091,0.0114688017752697
Error,VP0398,bCongruence,3.21655526990304,3.21674882877848,0.000193558875446254
Error,VP0399,bCongruence,2.64333236794002,3.1507296248275,0.507397256887481
Error,VP0400,bCongruence,4.10787490685757,4.34606258482049,0.238187677962921
Error,VP0401,bCongruence,0.844108094350748,0.850662469647421,0.00655437529667258
Error,VP0402,bCongruence,2.39198770719639,2.36596692674011,-0.0260207804562831
Error,VP0403,bCongruence,2.63647497088435,2.7215011562601,0.0850261853757446
Error,VP0404,bCongruence,1.29471952978865,1.35467522543655,0.0599556956479002
Error,VP0405,bCongruence,3.28753928491925,3.74679356953405,0.459254284614794
Error,VP0406,bCongruence,1.75711000309694,1.79808484157103,0.040974838474086
Error,VP0407,bCongruence,2.76442526368155,2.57502579530976,-0.189399468371796
Error,VP0408,bCongruence,2.74585322002575,3.70143811199096,0.955584891965214
Error,VP0409,bCongruence,2.42444952328277,2.5190202670331,0.0945707437503254
Error,VP0410,bCongruence,4.1318893621343,3.7047137628547,-0.427175599279603
Error,VP0411,bCongruence,3.32957038847338,3.40071374289354,0.0711433544201605
Error,VP0412,bCongruence,1.51661149976916,1.69607288085472,0.179461381085555
Error,VP0413,bCongruence,3.47205696634541,3.22912687970768,-0.24293008663773
Error,VP0414,bCongruence,3.18349090285307,3.31241545754943,0.128924554696362
Error,VP0415,bCongruence,2.14156758303655,2.40157133042884,0.260003747392294
Error,VP0416,bCongruence,1.2520447947137,1.63175718331694,0.379712388603236
Error,VP0417,bCongruence,1.61400175314523,1.59422284726521,-0.0197789058800197
Error,VP0418,bCongruence,3.27978369931272,2.97489393091836,-0.304889768394355
Error,VP0419,bCongruence,3.47313274405944,3.36891016796263,-0.104222576096813
Error,VP0420,bCongruence,0.563992994484503,0.606658241053228,0.0426652465687252
Error,VP0421,bCongruence,1.48189712441051,1.46579391366595,-0.0161032107445567
Error,VP0422,bCongruence,1.36978510774608,1.48091999554616,0.111134887800076
Error,VP0423,bCongruence,1.76951790683217,1.78368226894531,0.0141643621131424
Error,VP0424,bCongruence,1.85273245650116,1.92566703955157,0.0729345830504113
Error,VP0425,bCongruence,1.35437307711769,1.30884307860736,-0.0455299985103248
Error,VP0426,bCongruence,0.728070899443683,0.779025106398151,0.0509542069544685
Error,VP0427,bCongruence,3.10942635593654,3.11384414862977,0.00441779269323073
Error,VP0428,bCongruence,1.17522501473973,1.46212764869968,0.286902633959951
Error,VP0429,bCongruence,1.37588217350756,1.77473452255279,0.398852349045231
Error,VP0430,bCongruence,0.935970735091495,1.06011732575729,0.124146590665797
Error,VP0431,bCongruence,3.09770346320786,3.34809500975426,0.250391546546408
Error,VP0432,bCongruence,1.27788194540221,1.29631088537868,0.0184289399764719
Error,VP0433,bCongruence,4.10133244049022,5.16512032321294,1.06378788272272
Error,VP0434,bCongruence,2.09848349698598,2.1555231812981,0.0570396843121226
Error,VP0435,bCongruence,1.89025978350098,2.17038368878084,0.280123905279858
Error,VP0436,bCongruence,1.86012952214875,1.93482573627842,0.0746962141296739
Error,VP0437,bCongruence,1.27204591311691,1.35289055916529,0.0808446460483778
Error,VP0438,bCongruence,3.06240092259649,3.16998587727999,0.107584954683502
Error,VP0439,bCongruence,2.1737462289636,2.24938582333348,0.0756395943698815
Error,VP0440,bCongruence,1.09753742028864,1.11804958663947,0.0205121663508288
Error,VP0441,bCongruence,2.11046558654195,2.20384394540406,0.0933783588621062
Error,VP0442,bCongruence,3.76933494138022,3.50686637692599,-0.262468564454227
Error,VP0443,bCongruence,4.69153446278491,3.0001316206732,-1.69140284211172
Error,VP0444,bCongruence,2.68558432976578,2.67831841305077,-0.00726591671501442
Error,VP0445,bCongruence,2.28292800181174,2.58175809211564,0.298830090303897
Error,VP0446,bCongruence,4.39232341725128,4.88053081559811,0.488207398346833
Error,VP0447,bCongruence,1.18864994487785,1.2750429369175,0.0863929920396591
Error,VP0448,bCongruence,3.95626621469907,4.07386829007415,0.117602075375076
Error,VP0449,bCongruence,2.60967032600855,2.962823614289,0.353153288280448
Error,VP0450,bCongruence,3.42147063541451,3.33975819884714,-0.0817124365673703
Error,VP0451,bCongruence,0.625878937891037,0.595489808083574,-0.0303891298074627
Error,VP0452,bCongruence,1.64943627025811,1.71375740300884,0.0643211327507234
Error,VP0453,bCongruence,2.49117169955579,2.55198470617657,0.0608130066207728
Error,VP0454,bCongruence,1.36080601556421,1.40473175971557,0.0439257441513585
Error,VP0455,bCongruence,1.71878478150963,1.94306152794767,0.22427674643804
Error,VP0456,bCongruence,3.53041524867547,3.74238712946485,0.211971880789387
Error,VP0457,bCongruence,2.92341084490439,3.63682528659973,0.713414441695343
Error,VP0458,bCongruence,2.42167405611652,2.91463363901604,0.492959582899521
Error,VP0459,bCongruence,1.92035901009806,1.97541780422682,0.0550587941287561
Error,VP0460,bCongruence,2.15887793547322,2.15651679933359,-0.00236113613963251
Error,VP0461,bCongruence,2.5879791984022,3.08477269366164,0.496793495259435
Error,VP0462,bCongruence,1.96688803705438,2.20317984381586,0.236291806761481
Error,VP0463,bCongruence,1.58621708977848,1.66837614230102,0.0821590525225442
Error,VP0464,bCongruence,1.87675753434818,1.89043906446084,0.013681530112666
Error,VP0465,bCongruence,2.52713721867522,2.67247898671333,0.145341768038108
Error,VP0466,bCongruence,1.06226410481827,1.0906954607188,0.0284313559005274
Error,VP0467,bCongruence,1.77971127866757,1.87176782496944,0.0920565463018734
Error,VP0468,bCongruence,1.45974143698064,1.42885311145156,-0.0308883255290804
Error,VP0469,bCongruence,3.10952383273017,3.40598071643645,0.296456883706278
Error,VP0470,bCongruence,2.88357963400497,2.92374432755778,0.0401646935528186
Error,VP0471,bCongruence,2.7621820756892,2.79991005927529,0.0377279835860915
Error,VP0472,bCongruence,4.69509367387522,4.71448589464199,0.0193922207667754
Error,VP0473,bCongruence,1.83411240583812,2.00878193748001,0.174669531641897
Error,VP0474,bCongruence,1.52996378163057,1.65812442747662,0.12816064584605
Error,VP0475,bCongruence,2.97968487039672,3.11664040788783,0.136955537491106
Error,VP0476,bCongruence,1.0887489050359,1.09408376913199,0.00533486409608308
Error,VP0477,bCongruence,2.81585761000055,2.91828364616764,0.102426036167087
Error,VP0478,bCongruence,3.40253541189847,3.16762425096603,-0.234911160932438
Error,VP0479,bCongruence,2.8631571712424,2.64325316666072,-0.219904004581679
Error,VP0480,bCongruence,3.76344065361031,4.17667822534625,0.413237571735946
Error,VP0481,bCongruence,2.29524850015847,2.50461222070014,0.209363720541663
Error,VP0482,bCongruence,7.00205082890124,7.53399244940351,0.531941620502268
Error,VP0483,bCongruence,1.3161789634407,1.53857448331786,0.222395519877155
Error,VP0484,bCongruence,1.20725200376623,1.34985697693254,0.14260497316631
Error,VP0485,bCongruence,1.79040659691217,1.80638899761871,0.0159824007065326
Error,VP0486,bCongruence,3.37845060068062,3.44745536783834,0.069004767157721
Error,VP0487,bCongruence,2.14723450675453,2.64599875350275,0.49876424674822
Error,VP0488,bCongruence,1.80564361057396,2.10912743712181,0.303483826547855
Error,VP0489,bCongruence,2.03530813753146,2.00910530330706,-0.0262028342243963
Error,VP0490,bCongruence,1.34140846330705,1.43095703384432,0.0895485705372758
Error,VP0491,bCongruence,2.22570574255626,2.32965508725565,0.10394934469939
Error,VP0492,bCongruence,2.47961612595659,2.41254702906084,-0.0670690968957497
Error,VP0493,bCongruence,1.36232538062549,1.36628667857439,0.00396129794889588
Error,VP0494,bCongruence,1.28237802130808,1.3425432132686,0.0601651919605242
Error,VP0495,bCongruence,2.66455054267009,2.74358403963028,0.0790334969601916
Error,VP0496,bCongruence,3.00490191478417,3.48318439324099,0.478282478456827
Error,VP0497,bCongruence,3.37342353119582,3.67526263648403,0.301839105288208
Error,VP0498,bCongruence,2.60274029464442,2.58199391143959,-0.0207463832048287
Error,VP0499,bCongruence,2.42445867862604,2.68742368453609,0.262965005910045
Error,VP0500,bCongruence,1.95841515866859,1.98437512701609,0.0259599683474983
Error,VP0501,bCongruence,2.60027487029301,2.72070070234612,0.120425832053114
Error,VP0502,bCongruence,3.92525915618152,3.88866914022799,-0.0365900159535228
Error,VP0503,bCongruence,2.4372818008151,2.33267094011458,-0.104610860700515
Error,VP0504,bCongruence,3.74727329775616,2.96263176204022,-0.784641535715945
Error,VP0505,bCongruence,2.71987626690869,2.86825218090571,0.148375913997012
Error,VP0506,bCongruence,1.73317114568528,1.82557356498927,0.0924024193039934
Error,VP0507,bCongruence,1.18666796776644,1.36669952013475,0.180031552368311
Error,VP0508,bCongruence,1.54863842642626,1.50372038287397,-0.0449180435522902
Error,VP0509,bCongruence,2.78714794851903,2.85414411127021,0.0669961627511864
Error,VP0510,bCongruence,2.63798089029707,2.46689412074677,-0.171086769550297
Error,VP0511,bCongruence,2.87120830748456,2.89085166807323,0.0196433605886681
Error,VP0512,bCongruence,2.47809857053427,2.48193477104739,0.00383620051311961
Error,VP0513,bCongruence,0.811571280930011,0.831622343601079,0.0200510626710682
Error,VP0514,bCongruence,2.6057040406745,2.92354898815184,0.317844947477342
Error,VP0515,bCongruence,1.74321225566783,2.23496681426194,0.491754558594109
Error,VP0516,bCongruence,2.85126524739222,3.10611134800026,0.25484610060804
Error,VP0517,bCongruence,3.78964960501573,3.66258278776642,-0.127066817249311
